"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-05-27",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-05-28",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-05-29",,"0.06",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-05-30",,"0.07",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-05-31",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-01",,"0.13",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-02",,"0.13",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-03",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-04",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-06",,,,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-07",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-08",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-09",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-10",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-11",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-12",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-13",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-14",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-15",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-16",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-17",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-18",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-19",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-20",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-21",,"0.32",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-22",,"0.03",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-23",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-24",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-25",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-26",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-27",,"0.07",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-28",,"0.03",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-29",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-06-30",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-01",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-02",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-03",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-04",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-05",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-06",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-07",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-08",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-09",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-10",,"0.01",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-11",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-12",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-13",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-14",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-15",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-16",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-17",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-18",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-19",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-20",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-21",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-22",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-23",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-24",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-25",,"0.02",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-26",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-27",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-28",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-29",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-30",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-07-31",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-01",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-02",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-03",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-04",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-05",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-06",,"0.03",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-07",,"0.13",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-08",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-09",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-10",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-11",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-12",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-13",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-14",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-15",,"0.48",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-16",,"0.42",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-17",,"0.02",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-18",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-19",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-20",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-21",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-22",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-23",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-24",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-25",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-26",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-28",,"0.16",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-29",,"0.01",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-30",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-08-31",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-01",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-02",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-03",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-04",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-05",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-06",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-07",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-08",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-09",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-10",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-11",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-12",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-13",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-14",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-15",,"0.32",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-16",,"0.01",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-17",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-18",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-19",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-20",,"0.00","0.0",,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-21",,"0.63",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-25",,,,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-26",,"0.00",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-27",,"0.01",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-28",,"0.01",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-29",,"0.05",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-09-30",,"0.43",,,,,,
"US1WAIS0056","CLINTON 1.8 SSW, WA US","2025-10-02",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-01",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-02",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-03",,"0.08",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-04",,"0.32",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-05",,"0.29",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-06",,"0.09",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-07",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-08",,"0.09",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-09",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-10",,"0.25",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-11",,"0.07",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-12",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-01-13",,"0.08",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-02",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-03",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-04",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-05",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-06",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-07",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-10",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-11",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-12",,"0.21",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-13",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-14",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-15",,"0.02",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-16",,"0.23",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-17",,"0.35",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-18",,"0.60",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-19",,"0.12",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-20",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-21",,"0.56",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-22",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-23",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-24",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-25",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-26",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-27",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-28",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-29",,"0.08",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-30",,"0.11",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-05-31",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-01",,"0.22",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-02",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-03",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-04",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-05",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-06",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-07",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-08",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-09",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-10",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-11",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-12",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-13",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-14",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-15",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-16",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-17",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-18",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-19",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-20",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-21",,"0.27",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-22",,"0.04",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-23",,"0.02",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-24",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-25",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-26",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-27",,"0.03",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-28",,"0.04",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-29",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-06-30",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-01",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-02",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-03",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-04",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-05",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-06",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-07",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-08",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-09",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-10",,"0.01",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-11",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-12",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-13",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-14",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-15",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-16",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-17",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-18",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-19",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-25",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-26",,"0.02",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-27",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-28",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-29",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-30",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-07-31",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-01",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-02",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-03",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-04",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-15",,"0.54",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-16",,"0.67",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-17",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-18",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-19",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-20",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-21",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-22",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-23",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-24",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-25",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-26",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-27",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-28",,"0.12",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-29",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-30",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-08-31",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-01",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-02",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-03",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-04",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-05",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-06",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-07",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-08",,"0.00",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-09",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-10",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-11",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-12",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-13",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-14",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-15",,"0.26",,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-16",,"0.00","0.0",,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2025-09-17",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-01",,"0.06",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-02",,"0.02",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-03",,"0.16",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-04",,"0.52",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-05",,"0.66",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-06",,"0.04",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-07",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-08",,"0.06",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-09",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-10",,"0.33",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-11",,"0.51",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-12",,"0.01",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-13",,"0.02",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-14",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-15",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-16",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-17",,"0.07",,,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-18",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-19",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-20",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-21",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-22",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-23",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-24",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-25",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-26",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-27",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-28",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-29",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-30",,"0.00","0.0",,,,,
"US1WAKG0219","CARNATION 3.6 N, WA US","2025-01-31",,"0.51",,,,,,
